,Precisions FSDD KNN,Precisions mrmrMID KNN,Precisions reliefF KNN,Precisions FSDD DT,Precisions mrmrMID DT,Precisions reliefF DT,Precisions FSDD NB,Precisions mrmrMID NB,Precisions reliefF NB,Precisions FSDD SVM,Precisions mrmrMID SVM,Precisions reliefF SVM
14,0.88149300155521,0.8880248833592534,0.8836702954898912,0.828149300155521,0.8368584758942457,0.8356143079315708,0.7741835147744945,0.7852255054432349,0.7849144634525661,0.871850699844479,0.8782270606531881,0.8786936236391913
15,0.8846034214618974,0.8889580093312597,0.8883359253499223,0.8262830482115086,0.8289269051321928,0.8323483670295491,0.7841368584758942,0.7852255054432349,0.7875583203732504,0.8732503888024883,0.8779160186625194,0.8825816485225505
16,0.885692068429238,0.888646967340591,0.8914463452566097,0.8244167962674961,0.8304821150855366,0.8354587869362364,0.7813374805598756,0.7800933125972006,0.7888024883359253,0.872628304821151,0.8771384136858476,0.8835147744945568
17,0.8846034214618974,0.8875583203732504,0.8911353032659409,0.8259720062208398,0.8356143079315708,0.83701399688958,0.7816485225505443,0.7838258164852255,0.791601866251944,0.8735614307931571,0.8782270606531881,0.8824261275272162
18,0.8828926905132193,0.8869362363919129,0.8917573872472784,0.8244167962674962,0.8314152410575428,0.8359253499222394,0.7813374805598756,0.7849144634525661,0.7906687402799377,0.8735614307931571,0.8802488335925349,0.8839813374805598
19,0.891601866251944,0.8878693623639191,0.8911353032659409,0.8323483670295491,0.8348367029548989,0.8349922239502332,0.7860031104199067,0.7863141524105755,0.7900466562986004,0.8771384136858476,0.8800933125972006,0.8821150855365474
20,0.8898911353032659,0.8881804043545879,0.8930015552099534,0.8345256609642302,0.8396578538102644,0.8412130637636082,0.7863141524105755,0.7891135303265941,0.7912908242612753,0.8771384136858476,0.8821150855365474,0.8830482115085536
21,0.889113530326594,0.8898911353032659,0.8926905132192846,0.8413685847589425,0.8379471228615862,0.8440124416796267,0.7875583203732504,0.7886469673405909,0.7891135303265941,0.8805598755832037,0.8830482115085536,0.8811819595645412
22,0.8906687402799378,0.8912908242612754,0.8909797822706065,0.8421461897356144,0.8357698289269051,0.8416796267496112,0.7889580093312597,0.7869362363919129,0.7894245723172628,0.8813374805598756,0.8838258164852255,0.88149300155521
23,0.891601866251944,0.8934681181959565,0.8919129082426127,0.8412130637636082,0.8379471228615863,0.844945567651633,0.7922239502332815,0.7884914463452566,0.7900466562986004,0.8811819595645412,0.8835147744945568,0.8824261275272162
