,Precisiones FSDD KNN,Precisiones mrmrMID KNN,Precisiones reliefF KNN,Precisiones FSDD DT,Precisiones mrmrMID DT,Precisiones reliefF DT,Precisiones FSDD NB,Precisiones mrmrMID NB,Precisiones reliefF NB,Precisiones FSDD SVM,Precisiones mrmrMID SVM,Precisiones reliefF SVM
20,0.8898911353032659,0.8881804043545879,0.8944012441679626,0.8345256609642302,0.8396578538102644,0.8342146189735615,0.7863141524105755,0.7891135303265941,0.7909797822706066,0.8771384136858476,0.8821150855365474,0.8808709175738725
21,0.889113530326594,0.8898911353032659,0.8923794712286159,0.8413685847589425,0.8379471228615862,0.8368584758942457,0.7875583203732504,0.7886469673405909,0.7895800933125972,0.8805598755832037,0.8830482115085536,0.8810264385692068
22,0.8906687402799378,0.8912908242612754,0.891601866251944,0.8421461897356144,0.8357698289269051,0.8307931570762053,0.7889580093312597,0.7869362363919129,0.7906687402799378,0.8813374805598756,0.8838258164852255,0.8811819595645412
23,0.891601866251944,0.8934681181959565,0.8950233281493002,0.8412130637636082,0.8379471228615863,0.8377916018662519,0.7922239502332815,0.7884914463452566,0.791135303265941,0.8811819595645412,0.8835147744945568,0.8818040435458787
24,0.8933125972006222,0.8945567651632971,0.8950233281493001,0.8416796267496112,0.8438569206842923,0.8351477449455676,0.791601866251944,0.7917573872472784,0.7919129082426128,0.8825816485225506,0.8842923794712286,0.8838258164852255
25,0.891601866251944,0.8940902021772938,0.8942457231726283,0.8443234836702955,0.8458786936236391,0.8339035769828926,0.7939346811819595,0.7944012441679627,0.7933125972006221,0.883203732503888,0.8849144634525661,0.8847589424572317
26,0.8939346811819595,0.8939346811819595,0.8934681181959565,0.8474339035769829,0.8493001555209954,0.8376360808709176,0.795800933125972,0.795800933125972,0.791601866251944,0.8852255054432348,0.8852255054432348,0.8825816485225506
27,0.8944012441679627,0.8942457231726283,0.8944012441679627,0.8471228615863141,0.8443234836702955,0.8362363919129082,0.7962674961119751,0.794556765163297,0.7923794712286159,0.8867807153965785,0.8870917573872473,0.8825816485225506
28,0.8951788491446345,0.8934681181959565,0.8956454121306376,0.843234836702955,0.84199066874028,0.8374805598755832,0.7965785381026439,0.7944012441679627,0.7936236391912908,0.885692068429238,0.8860031104199066,0.8836702954898912
29,0.8951788491446345,0.8942457231726283,0.8923794712286159,0.8421461897356143,0.843701399688958,0.8390357698289269,0.7972006220839813,0.7951788491446345,0.7937791601866252,0.8863141524105754,0.8872472783825816,0.8839813374805598
30,0.8926905132192846,0.894090202177294,0.8931570762052877,0.8416796267496112,0.8426127527216174,0.8343701399688958,0.7965785381026439,0.795800933125972,0.7925349922239502,0.8867807153965785,0.8852255054432349,0.8839813374805598
31,0.8919129082426127,0.8937791601866252,0.8930015552099533,0.8370139968895801,0.8427682737169517,0.8351477449455676,0.7953343701399689,0.7959564541213064,0.7928460342146191,0.885692068429238,0.8867807153965785,0.8838258164852255
32,0.8930015552099533,0.8954898911353033,0.8930015552099533,0.8404354587869363,0.8393468118195957,0.8301710730948677,0.794090202177294,0.7944012441679627,0.7936236391912909,0.8849144634525661,0.886158631415241,0.8841368584758942
33,0.8926905132192846,0.8961119751166408,0.8933125972006221,0.83950233281493,0.8320373250388802,0.8353032659409021,0.7961119751166408,0.7961119751166408,0.7948678071539658,0.8855365474339036,0.8872472783825817,0.8864696734059099
