,Precisiones FSDD KNN,Precisiones mrmrMID KNN,Precisiones reliefF KNN,Precisiones FSDD DT,Precisiones mrmrMID DT,Precisiones reliefF DT,Precisiones FSDD NB,Precisiones mrmrMID NB,Precisiones reliefF NB,Precisiones FSDD SVM,Precisiones mrmrMID SVM,Precisiones reliefF SVM
0,0.7389690682689947,0.6711511063242824,0.6698546000793606,0.717017553804584,0.6926794588364227,0.6633348449634375,0.6863732214727056,0.641377567409255,0.6498604576460141,0.7583135876650984,0.72071150539463,0.6815938249910247
1,0.77635092492867,0.6478984562477561,0.7494016779094155,0.7574422273869583,0.6931142414451184,0.7326670823649453,0.7272307881261455,0.631165750240916,0.65594533567636,0.7876535721708897,0.709194773538915,0.7246238875347203
2,0.8176462029741323,0.6357282278026567,0.8015606636056157,0.8096032915745517,0.692245243089016,0.7952598114241445,0.7891744610093909,0.6322524233320106,0.6044202898550725,0.8232988492715833,0.6933261530903387,0.7317896755663889
3,0.8465537667932657,0.6365980764506924,0.7967784328174896,0.8404671881790526,0.6926795533133042,0.7948243674772784,0.8113441225932014,0.6350773765659543,0.5965961869130623,0.8537275853598625,0.6900667951552255,0.7248359881337036
4,0.8372072633826502,0.6381193431967198,0.7865629310507719,0.8326436520983316,0.6933317272263477,0.7991702095497232,0.8133003609016873,0.6418159401394479,0.5963795514237666,0.8395978119154244,0.6576841826804981,0.7250539462993406
5,0.8493798537497874,0.6463784177011885,0.7850412863972186,0.8452499858284678,0.6987649982049393,0.8009093399845058,0.8248213442170701,0.560719724883321,0.6089860741076658,0.8463365644426809,0.6507280388488936,0.7289671787313645
6,0.8493806095648395,0.6544191561324944,0.7811313606560475,0.8461202123840297,0.7124567768267105,0.7946073540804566,0.8300382631370105,0.4766329384199687,0.6098550724637681,0.8676384558698487,0.6422514785631956,0.8087341042646865
7,0.7843775863046312,0.7222285206809893,0.7852612285773671,0.8500290988795042,0.7802674640515466,0.8022143491487633,0.8469908168471174,0.6372150104869339,0.6194181168867978,0.8622017837235229,0.7522262532358333,0.8043861837008484
8,0.8563356196738658,0.7257050809666874,0.7878698297526595,0.853942520265291,0.7828752149349054,0.808081552444117,0.8485118946393817,0.5029292557111276,0.6224606503788523,0.8785032027662831,0.7513569714490864,0.8089511176615082
9,0.856117850461992,0.7263568769722049,0.7848270128299605,0.8541593447083499,0.7887432685221927,0.8048229503240557,0.8472082081514654,0.5042330366759253,0.6228949606031404,0.8874159628138995,0.7670074447782628,0.8082995106097538
10,0.8645949776089791,0.7291817357292671,0.7835230429113996,0.8702417663397766,0.785699034446271,0.8128635942784801,0.8495992290686469,0.5468296392872665,0.622894866126259,0.8995858133514729,0.766137974037753,0.8078657672467546
11,0.859379759272906,0.7700436483192563,0.7904772972053739,0.8706763599947093,0.8096058424503524,0.8154725733612985,0.851338453980311,0.5470471250684958,0.6291973244147158,0.8967613325019368,0.8128663341080438,0.8159076394006386
12,0.8602497968747047,0.7704782419741889,0.7909122687678325,0.8695898758573777,0.8124309846380591,0.8163415717174007,0.859814258450957,0.5453083725412391,0.6289799331103678,0.8943705005385183,0.8122143491487632,0.8163418551480452
13,0.8626400619768342,0.7752603782854336,0.7902600948547891,0.8706778716248134,0.812431173591822,0.8169924229541031,0.8598139750203125,0.571390983126429,0.6315892901007123,0.8952400657559095,0.8119971467981785,0.8187327815883454
14,0.8674217259036714,0.7722176558396161,0.7989540464448349,0.8682862838463428,0.8150384520907734,0.8295983787767134,0.8652477183833116,0.5722604538669388,0.6387603688377455,0.8939359068835856,0.8167786217712525,0.8182979045027682
15,0.8665520662093986,0.8089485667857075,0.7978671843999774,0.8691555656330896,0.8237315533888857,0.8361175670313474,0.8609010260189331,0.6594130151351965,0.6424567768267104,0.8993694612928217,0.816344217070083,0.8176456361128432
16,0.8669869432949757,0.8126425183757534,0.7989536685373089,0.8643732403680819,0.8376403454074788,0.8411183228463994,0.8622052793681386,0.6628905201897095,0.6426739791772953,0.8998040549477544,0.8426406288381233,0.8189497005082856
17,0.8622053738450202,0.8282934640893374,0.7989534795835459,0.8648082119305406,0.8428586814806417,0.8315520662093986,0.8611181338926365,0.6985427885796346,0.6435433554409236,0.9004560399070347,0.8435100995786331,0.8169947848761409
18,0.8580757893543449,0.8209043327097859,0.8024310791149406,0.8624174744440035,0.8469887383557244,0.8345952610396237,0.8604660544564745,0.6989773822345673,0.6441953404002041,0.8967603877331216,0.8432930861818113,0.8217758819416888
19,0.8517719139126656,0.8213392097953631,0.8159066001549421,0.8608962076979763,0.8493798537497874,0.8419846758498195,0.8609007425882886,0.707018120665873,0.6504977042117794,0.896976928745536,0.8428583980499972,0.8328603820645089
20,0.8522065075675982,0.8243824991024696,0.8091697371653157,0.8595911040568374,0.8515529165013321,0.8411138824329687,0.8569898720783025,0.7181029042193374,0.650932108912949,0.8941514086503033,0.8419890217863688,0.8335127449313153
21,0.8522065075675982,0.8267732365890066,0.8102561268257658,0.861983825557886,0.8445978119154243,0.8413312737373164,0.8506875082667271,0.7276652873041967,0.6515841883491109,0.8932816544791489,0.8426411012225309,0.8343828770099957
22,0.8545971505772538,0.8504621809043327,0.8119948793530223,0.8674157738601365,0.8663309903066719,0.8391570772631937,0.8791562269712601,0.7287521493490543,0.6520186875271621,0.8939340173459555,0.8713308013529089,0.8372085860589914
23,0.8548138805434311,0.8522012168622337,0.8061265423350906,0.8602443172155774,0.8619842979422935,0.8339426147421726,0.88111208737222,0.7367939270260567,0.6576705780095611,0.8987159647034371,0.8719829752659525,0.8385127449313152
24,0.8537266405910473,0.8450298546945563,0.8072122706573701,0.8665466810271527,0.856331746121724,0.8287268295448104,0.8837197437786974,0.7374460064622187,0.6509322033898305,0.8984984789222077,0.8711141658636132,0.8422071689057687
